i,t,rho,beta,power,flux,s_Fuel,s_Precursors,s_Structure,s_Water,s_Xenon
29000,289.99999999988125,-0.2837382103545493,0.025751442294488544,702.2652214064213,8.370235794044615e-11,165.62758495946014,4.5973145926840616e-11,1960.8941677404896,41662.958650176966,2.3464609656759604e-196
29100,290.99999999988034,-0.2854913121039726,0.025626304723058376,535.6380525874166,6.384221607102573e-11,165.6275849589615,3.4890173817647626e-11,1960.8941677404896,41662.958650176966,2.346411669794308e-196
29200,291.99999999987944,-0.2877680511494429,0.02546374158003227,409.4647867753401,4.880373839108734e-11,165.62758495858077,2.6497936248815065e-11,1960.8941677404896,41662.958650176966,2.3463623798479735e-196
29300,292.9999999998785,-0.2907096382115147,0.025253626793341092,313.9239868033903,3.741631666863156e-11,165.62758495828928,2.0143174122143975e-11,1960.8941677404896,41662.958650176966,2.346313094647105e-196
29400,293.9999999998776,-0.2944850228410346,0.02498382183050306,241.57867339108032,2.8793544055139933e-11,165.62758495806546,1.533122720634224e-11,1960.8941677404896,41662.958650176966,2.3462638132907317e-196
29500,294.9999999998767,-0.2992893917813582,0.024640265246005183,186.79742418313302,2.2264216402482728e-11,165.62758495789282,1.1687529352874033e-11,1960.8941677404896,41662.958650176966,2.346214535096635e-196
29600,295.9999999998758,-0.30533726920569715,0.024207441991458366,145.31601891631257,1.7320085145971728e-11,165.62758495775896,8.92845194001534e-12,1960.8941677404896,41662.958650176966,2.3461652595482305e-196
29700,296.9999999998749,-0.3128474547146307,0.023669432008036777,113.90550879102123,1.3576294792330417e-11,165.62758495765445,6.839225973363009e-12,1960.8941677404896,41662.958650176966,2.3461159862543544e-196
29800,297.999999999874,-0.32201726390009694,0.023011725986108192,90.12087227762355,1.0741425432089572e-11,165.6275849575722,5.257224279836076e-12,1960.8941677404896,41662.958650176966,2.3460667149188085e-196
29900,298.99999999987307,-0.3329852499550487,0.022223880685969817,72.11069250594187,8.594808359408638e-12,165.6275849575067,4.059302466561109e-12,1960.8941677404896,41662.958650176966,2.346017445317303e-196
30000,299.99999999987216,-0.3457854902276484,0.021302813799181034,58.47304135972547,6.9693490273610435e-12,165.62758495745402,3.1522132538328325e-12,1960.8941677404896,41662.958650176966,2.3459681772800095e-196
